;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
Maximum3DDiameter_ED_RV;530.6660393434839;480.92339071754225;572.2804232301678;480.92339071754225;479.58442500056753;614.7369094950358;597.1056491526437;515.2034261459254;460.0423875141651;522.842478967136;503.2161270340185;500.51243272520213;492.3336873750668;466.8505609120629;464.8111941680275;471.20909757129914;528.8728063651032;462.978883129574;494.46178793141337;582.9222729006291;595.4969597137506;460.2195149633759;490.4011263960431;519.3883497080966;501.1882639321479;466.8497453061133;466.8497453061133;538.6660679980687;449.26070795899824;492.3345049562419;505.09881893994884;555.1648474214663;530.6660393434839;538.6660679980687;556.2310148094666;488.66395378043796;629.6902140140023;400.97955613229107;546.3124765459022;497.68247518646706;486.97527002265906;611.4748301406263;547.9968780238588;464.81037498358705;519.3883497080966;528.8728063651032;558.9733693465492;519.3883497080966;461.355269496711;495.5632775298557;564.6908567429629;501.52414748157184;461.3560948160409;501.52414748157184;503.2161270340185;464.8111941680275;475.0104465339749;477.5994354091355;464.8111941680275;528.8728063651032;464.81037498358705;466.8497453061133;430.3360765656829;492.3345049562419;578.6760886929751;486.2257767554547;466.8497453061133;517.9423305856551;525.8388016421953;516.828614151974;507.75720852834775;527.2631651390983;543.4468949105245;569.1264207647541;503.14566376190703;569.1264207647541;474.03422583778166;462.978883129574;464.8111941680275;589.7710276761429;455.15939012987945;490.1733505747142;516.828614151974;453.4524934940641;420.54791809534913;502.7100385038079;460.63864584182477;454.3072423189001;570.9665023588764;488.10338414483635;453.9094502899229;460.5887606611758;452.4313181647022;457.4571088609269;452.7141456330363;463.10582640191205;501.52414748157184;422.7624924233464;490.1733505747142;495.357188107887
MeshVolume_ED_RV;12896024.576822916;10576129.134496054;15332947.794596354;10561149.819691977;10267548.431396484;19399727.725982666;16687391.6015625;11886171.468098959;9412382.294466272;12271082.560221354;10434145.15123118;10925770.060221354;10933186.14246869;9600895.08758175;8875698.26368882;9471918.02262646;11359810.384114584;7805213.456434569;12026416.847885996;12641793.149109699;16746298.663457235;6880695.556640625;10111638.102213541;10079928.588867188;10515295.187632242;9793980.391820272;9900080.172220865;13520154.825846354;9632686.98056539;11261161.376953125;11685302.914937338;14480854.288736979;13103379.313151041;13498953.247070312;9406852.452462142;8847577.836715337;13359123.046875;5491157.268957576;12437853.246080076;11207965.350939231;6317859.871746082;15995498.514175415;10832036.677308952;9012629.175186157;9901630.655924479;11609439.086914062;13050008.037027525;10034441.121419271;6974767.112731934;11375885.756810507;14940429.081781326;9307088.52675845;6857316.794733313;9346179.31322856;10531717.421489539;8861285.108439032;8289284.065246582;9445281.921386719;8890954.89927695;11738413.492838541;8878073.914845785;9856609.551111856;6457287.200291951;11099110.158920288;12810172.8515625;9883540.074030558;9889731.804529825;8787489.827473959;9232943.725585938;7541766.357421875;11524286.905924479;10438044.230143229;9655455.757141113;12339310.709635416;8084466.860153776;12333050.537109375;8273336.242675781;7781074.186260982;8947885.53849193;9959544.567225864;7576194.527726207;8335628.886888284;7503362.0198567705;5744162.630271566;5533689.340849727;7982935.5875651045;7332938.656057331;7114005.236867748;9454275.777112013;7337791.440162846;7495710.2457682295;7274335.621051424;6485783.69140625;4942601.729703602;6490444.9462890625;8666710.850647653;9314040.203292321;5691989.583333333;8363776.3382198615;8764573.072365096
MinorAxisLength_ED_RV;397.65735104151713;374.07909317329484;470.3636388084932;374.6780653905213;360.8329922964944;479.24701023630985;490.7861719222378;368.55304408156303;336.47485736597713;384.8209838090642;376.5212382932538;339.3984728546937;369.6689896693926;350.65321134100765;347.1975472767237;331.19521935649914;401.523244003165;350.0728465235414;368.97182427425804;429.78288272657846;472.8131547560354;328.87135779915906;365.01375113344324;380.64950375101637;412.08564737329755;348.96027942107804;346.95272425510433;408.5557138400863;309.0615101554914;364.5948637602952;377.0989277429295;439.8759840130783;394.48459220946665;410.7176580332933;409.8909671549647;367.2930333934149;471.62368768813434;272.63076116186363;399.688887770504;363.9170582727696;323.6650726194364;477.1529692897022;391.016891302607;346.1232256943714;382.4335139274296;392.34476173027616;409.08285169499317;381.59413804313846;346.84324880952914;397.1631256588247;430.67192631652387;377.88485434943885;348.49255074781814;376.54295736572027;376.64937175557037;348.43318742135637;354.20804255530834;356.12260242773823;348.1248018407184;393.6325248020142;347.4489846092808;348.36881291571035;282.96646208966496;366.37843781703475;460.77499856041237;385.8842681642415;348.01111050547956;381.25604554147475;393.67581884958696;379.82333751241237;351.92407556156604;395.62760146135724;399.69023589257426;469.47004815376624;351.0134747067981;469.57725816723513;354.4816614153972;347.4077735363495;345.00676888044;444.12189362393025;300.0583281913596;323.86716532717;381.4457508348943;334.3246850772793;264.81420588575907;353.5806958810929;314.92606014980134;300.6429975772984;449.85850427544847;323.7972221400512;332.0258508494701;345.5288612843609;332.9910299678917;343.7786058970893;332.55725307421636;347.06207217115485;377.94834881416404;320.4344579589711;323.90814205070666;333.32935058164935
Sphericity_ED_RV;0.5816628622336156;0.614209918728371;0.5780640696866581;0.6133662462853249;0.5942905300743522;0.5755252087310945;0.5720726592481954;0.6029668897899485;0.6194223308484474;0.5917756681271257;0.57788638888041;0.6070365389255074;0.6044331235764899;0.5726102231811017;0.6059584937600104;0.5935829210654952;0.5731132946157427;0.5801265761013926;0.6183679565343371;0.5500056914756218;0.5803099307167162;0.5791255334405169;0.6037465735917648;0.5765046965776252;0.5894952574132738;0.6034254005727836;0.6116488119580257;0.6074073492019775;0.6218202766442782;0.6181114755724438;0.6099066228533112;0.5967580718923937;0.5940181936535918;0.607479438093524;0.5177909083645508;0.5806583302183549;0.5148298432268108;0.5954611242779813;0.5841400720870537;0.6064450777865928;0.5256075003302165;0.5667635292025758;0.5619999392844677;0.6159557003930828;0.5551086508040455;0.5831120154744854;0.572886605655051;0.5765885231401999;0.5500563387902788;0.6062686251038952;0.6002950472157242;0.5707977002017988;0.5641364762225362;0.5708246624975404;0.594928052904731;0.6027832953356833;0.5775069588445817;0.6053351532247978;0.6072771790872922;0.5869243107220729;0.6033643851795712;0.6185112562180556;0.603099927496246;0.617350539898311;0.556353980930871;0.5868886162862416;0.6255889633308407;0.5524059892277323;0.5545014343832219;0.5223285677004458;0.611088282667141;0.5718878049919256;0.5403631612303739;0.553829117358516;0.5590417275194697;0.5543682767374194;0.5805119698525197;0.579824827155777;0.6125800235196457;0.4969551972371759;0.5921198315067516;0.5756374035498015;0.5189082177370182;0.5416326399728888;0.5716010024597582;0.5457749013496922;0.5706800021963153;0.5602165450608981;0.5046976732456355;0.5556088903656884;0.5867150532986481;0.5648659249368067;0.5307648908429705;0.5016497191081059;0.5587694441374949;0.5897893003684133;0.5740241847933281;0.5728766341877443;0.5738200975280874;0.5798384181406634
SurfaceArea_ED_RV;457211.02039256506;379360.22621906636;516327.4958947889;379523.25072389643;384411.60310581594;606666.755104128;552024.7765603979;417720.0491443035;348040.9177752481;434759.35799946234;399588.43317158794;392256.96367595595;394124.73933359195;381504.3635560825;342118.2696859067;364721.48567381175;426407.03677659895;328008.0881927077;410514.00984214334;477151.244433;545468.9199529914;302087.6514991187;374550.5656301649;391428.9219478143;393747.7830374321;366859.71461454744;364536.5919390026;451847.47410147847;352087.7188733166;393072.6011325475;408301.2960671121;481447.1402986694;452487.5000934539;451321.41115120135;416190.91132667544;356270.3865385492;528857.9583196151;252778.40330079725;444423.9040139138;399371.59136605187;314438.63093058055;541685.7552574371;421264.24888390664;340018.31744938577;401708.1202237363;425212.763479181;467903.1571129541;390193.70343084645;320944.6136606909;403468.07733465463;488683.95258234406;374867.5142570572;309411.23932875897;375898.6811190761;390558.2432219753;343547.9721964263;342982.2022217346;356969.8303299099;341766.4559785043;425573.87690744665;343650.48194382107;359435.98321107053;278053.4257582798;389772.3851855953;475885.98818691564;379492.72707492264;356165.1226620306;372794.04765377555;383832.35115380504;356059.34978396806;403759.61347762926;403880.3376459452;405801.4329053694;466267.9951932407;348450.28379048663;465656.956222091;340768.98615887994;327501.797480163;340252.69540724956;450463.7768924133;315046.93756050634;345377.49311557255;357188.53439568006;286371.93102239043;264688.0446270421;353925.87523498887;319847.90088322404;319303.9668603361;428421.9031880448;328668.82637701347;315693.3402065559;321416.1073642743;316876.6543506315;279718.1382275894;301139.5444519345;345958.04943784536;372946.0451785028;269111.59676277125;347250.8439315022;354539.2446471276
SurfaceVolumeRatio_ED_RV;0.035453640590471354;0.035869477518169754;0.03367437904384918;0.03593578892482424;0.03743947308106657;0.03127192111524329;0.033080351305994994;0.0351433638884828;0.03697692113290685;0.03542958462432673;0.038296231016533094;0.03590199697722807;0.03604847975675272;0.03973633292270199;0.038545504761641064;0.03850555767085054;0.03753645724341325;0.042024230345974696;0.03413435730978371;0.0377439528399975;0.03257250637379834;0.04390365029412921;0.037041531930239076;0.03883250942671651;0.03744524295433435;0.03745767297236382;0.03682157978496722;0.033420288445046936;0.036551350582000416;0.0349051565797647;0.03494143874911279;0.033247150388988636;0.0345321225372237;0.03343380800649502;0.04424337613775817;0.040267561711648595;0.03958777507055951;0.04603372129401494;0.035731560360223645;0.035632836010916505;0.049769801374793456;0.03386488734798658;0.038890585531931844;0.037726873128823994;0.040569895422566664;0.0366264692286876;0.035854625973052744;0.03888544451149836;0.046015101074103205;0.03546695931726518;0.03270882984065401;0.04027763496385472;0.04512132785908315;0.04021950237858479;0.03708400326285409;0.03876954279117471;0.041376577219703704;0.037793454266476886;0.03843979188403017;0.03625480369788336;0.0387077743708772;0.03646649300118873;0.04306040867219105;0.03511744451624688;0.03714906845529959;0.0383964373324146;0.0360136280438763;0.04242326932638265;0.04157204490374455;0.04721166539899091;0.035035539879700664;0.03869310464115587;0.04202820075119098;0.03778719947696473;0.04310120751535355;0.037756835165878744;0.0411888234882942;0.04208953540867556;0.038026044694420114;0.04522935500231269;0.0415837973018704;0.04143388552948199;0.047603798597271776;0.04985442604170343;0.04783211133178608;0.044335303893256225;0.043617970350674565;0.04488385322034478;0.04531514769488926;0.044791246665593344;0.04211653463856656;0.04418494335539294;0.04885711109522467;0.056593299141738364;0.04639736519514155;0.039918032965411826;0.04004127500401749;0.04727900373373041;0.041518427787777354;0.04045139925468796
VoxelVolume_ED_RV;12900512.6953125;10580952.453613281;15339111.328125;10565998.840332031;10272346.435546875;19405745.315551758;16694789.0625;11893872.0703125;9416997.681781558;12275952.1484375;10438862.229195908;10931567.3828125;10938446.74179846;9604909.212827755;8880422.688226188;9478019.412656251;11365966.796875;7810375.5872343825;12031913.321279788;12649416.179971348;16753007.598876953;6885415.283203125;10115906.478881836;10085888.671875;10520670.700073242;9798411.178588867;9904413.604736328;13526733.3984375;9636706.54296875;11265777.908325195;11690834.289550781;14487597.65625;13108032.2265625;13505493.1640625;9410246.311593097;8853285.813287664;13367390.625;5493731.919723886;12445415.616012042;11213329.672958126;6324172.288136539;16003512.954711914;10837503.861441342;9016823.196411133;9906860.3515625;11615795.8984375;13057247.172734832;10039501.953125;6978570.938110352;11380578.231811523;14947720.045236384;9312580.461425858;6862256.95704874;9350963.410785265;10537000.952758938;8865917.630224412;8292028.9306640625;9450738.28125;8895675.429630116;11744287.109375;8882483.673095703;9860580.825805664;6461549.758911133;11104094.863891602;12817687.5;9888151.550292969;9893833.923339844;8793188.4765625;9239111.328125;7547973.6328125;11529370.1171875;10443920.8984375;9662244.323730469;12346533.203125;8087907.399488599;12339355.46875;8278156.494140625;7786281.489599991;8953452.664531518;9968097.141793191;7578787.085916988;8338974.4277330795;7509765.625;5746629.206653161;5535479.165826728;7988842.7734375;7338086.975885032;7116226.049167219;9460062.24538125;7344639.302536724;7501074.21875;7277226.055234073;6489167.48046875;4945459.72020759;6493640.13671875;8669490.386526441;9320336.373121904;5695875.0;8366605.034194481;8768844.342329899
Elongation_ED_MYO;0.7855735423596907;0.6599075760560456;0.761543622841701;0.7630457075756542;0.8504516157397815;0.7602623590504979;0.933671038219633;0.7039880392427781;0.7816134084274615;0.9810660972297948;0.7738996293245326;0.816615663532822;0.6577979966132502;0.6893290811513572;0.7503402885970801;0.8623644249941317;0.7704140126997817;0.737989387410008;0.8277751194796874;0.6761063590361441;0.7545358617632679;0.6192325603437464;0.5643443040604712;0.7572417312792163;0.5941425402936416;0.7766650602312961;0.6997940323095296;0.8320415484411452;0.7361423408495015;0.689535465749833;0.8589477355368073;0.6292615162120252;0.5235343063097613;0.6080534326801116;0.7411688693524286;0.7452513406108581;0.49333601066403276;0.8620450615926427;0.7089247563461004;0.7493875985695752;0.6786655069103861;0.7743611766171725;0.7281640506132138;0.6830554246761237;0.7256078372767492;0.7145155806696329;0.6916562571406192;0.5903047417030179;0.7312992506870288;0.6117443064314287;0.7595174600197471;0.7578583655210728;0.6651109861189111;0.7715705974166319;0.9432536460249606;0.7613903417094093;0.6838208461078187;0.6449101945285723;0.7691048409070871;0.5534553358750908;0.7270493680485879;0.8438879243029558;0.666868441564718;0.8160002624602521;0.7141288695155652;0.8127986639465652;0.8581317872632959;0.7275466226346731;0.7737239465882915;0.7494676420848433;0.8510395776671335;0.6904608278411959;0.725018796936028;0.7270264402185449;0.8830665690641387;0.7292568263012174;0.715884889236583;0.8374260189689393;0.60919030141363;0.7646128944824682;0.8940340681510023;0.7070955390523536;0.8008231633729099;0.8286076461925234;0.8770227830790244;0.8422970283153806;0.8890923610689422;0.6340868981481722;0.6978985638153115;0.7742253249439888;0.8782633434478314;0.9513586198512012;0.5790901964342682;0.39543288079007594;0.686646208314336;0.905715922070196;0.692060854378029;0.8418575576452518;0.7857752206186511;0.8070320951604483
Flatness_ED_MYO;0.4285629186326026;0.37972043718371035;0.4339469939942481;0.41787337671148167;0.3447800308592388;0.40689630079722533;0.5244129098429887;0.45729341287876807;0.36047095542631213;0.4660628780726666;0.35186905299613414;0.3498748408390855;0.4129408928205424;0.4672455846837879;0.43233978513587384;0.4298422259577779;0.4732599881473183;0.4530931944344397;0.4135488328412345;0.4175107169578602;0.3646486707360785;0.3683504548022857;0.42644595410267194;0.42717761528654535;0.40993863948868525;0.469284221263584;0.4328568605502967;0.4694750174661289;0.48634707565059115;0.3543696686578841;0.4724109723208089;0.41362976843408733;0.3444053578031137;0.39055614167312686;0.4779474403200655;0.38335880764395286;0.43567231517143246;0.4993741262155486;0.4991124964006451;0.4227806522925473;0.4484291820208246;0.44668728209199526;0.4789286826886974;0.3686084983364943;0.32171412934269583;0.4092988814664798;0.5803659430043724;0.352231075290556;0.3647036390545168;0.3721136181606877;0.5696362767838816;0.45011617292110373;0.3764037752620173;0.46424555641432746;0.4689029954381733;0.43588449031692134;0.4242298471804357;0.4531767667105554;0.4602908565301562;0.4109583417455118;0.4501155411983559;0.4669512260340151;0.43088093219908263;0.4683368869966937;0.47355747077671384;0.46851909138025816;0.4064270248244708;0.42666498085807175;0.4259499385256429;0.5222188794699456;0.4341674086129143;0.4067499672163712;0.44823650626859873;0.5054935832372386;0.5300927112337239;0.5012232128448076;0.5185235572588921;0.4076116036359853;0.4187583525784613;0.5464552770382938;0.5425836336691919;0.46300317456888945;0.5494082198496394;0.48297003265226196;0.5067158224924444;0.6243345483072711;0.5152268435678745;0.45710975971719775;0.46527035904934844;0.5527878667378456;0.5009240620971885;0.49252109190823845;0.4266560975399804;0.35040539853589675;0.44276075760257705;0.4961941206783064;0.4407614392921155;0.5371427906340882;0.5133843106898242;0.4068389581378348
LeastAxisLength_ED_MYO;42.182156601371005;35.52056363221514;44.64106066712963;38.401017725001026;36.84751524314657;49.34604154466179;53.6505630902489;45.70370700783044;31.83354970938781;48.434148255792756;38.014530791409456;34.34136225301845;42.90352856120051;53.82517797539085;39.14267897888905;49.127594968799706;54.47367522758097;44.56358646080991;43.9852088521302;44.82972612373382;37.90818970354699;29.42732013416311;35.2621806983974;36.2305526290289;43.44291637020923;42.810828657810276;38.646611579364354;42.84767205154029;43.947399233404894;30.53930206812584;43.05888591093903;45.35028102267724;37.88527854666519;38.833370799109915;42.98571909252262;37.22481779687661;36.06123913472178;39.14027291378601;45.8368236991373;40.50334597461765;37.230951018774164;44.46115725666407;41.39905241200463;33.37559113758632;36.019245534814154;43.14001110187328;48.794897420033756;31.037207341376305;26.895586711495277;35.66040786892777;49.11142416919355;42.83603906182633;37.60700389288453;35.82880343511588;41.38182470127559;41.84253651563417;39.79855130012919;41.16855242479653;41.99275236518183;39.28470344754166;44.10287925641901;44.72817895612665;39.008900294795694;45.343618041506026;46.84816439246116;44.35044093222852;41.79613173535443;41.80080127993947;33.27850463309781;39.742596928531135;43.55049068721569;38.77279274901491;43.51936751006493;50.89198608095333;43.17176920310443;50.882803423548076;47.86125437353995;42.31576289125158;40.75025685023982;43.06064613626489;52.20503852224421;49.84052033431014;47.96060933360909;40.19261215563388;46.27014469498692;59.29003321970092;52.033379247724646;47.64151634447112;40.28395422721938;52.12615525578065;45.78315690739849;44.79997927134333;51.52161607144327;36.396587925189195;47.22846313457147;52.242350874183074;47.90833217768424;47.19056659383256;49.80535846035542;40.01589566100229
MajorAxisLength_ED_MYO;98.42698648767796;93.54398698069059;102.87215094229076;91.89630128438354;106.87253305047146;121.27424468587915;102.30595411221302;99.94394347409249;88.31099768285009;103.92191812419162;108.03601643201941;98.1532772423975;103.8975052050505;115.19676106049768;90.53684237407728;114.29215652169398;115.1030651055677;98.35412892580544;106.36037478315544;107.37383330032827;103.95811844597063;79.8894632828902;82.68851037078338;84.81379017186072;105.97419268502087;91.2258003103936;89.28265923805019;91.26720370084787;90.36221544997682;86.17922121774231;91.14709105803375;109.63979017845736;110.00200109640305;99.4309566679692;89.93817199593437;97.10176746858367;82.77147268476783;78.37865611982389;91.83665812755646;95.80226946286784;83.02526354550493;99.5353103594906;86.44095438091337;90.54482272711603;111.96040910110538;105.39977765711608;84.07608683486471;88.11603949416916;73.74641717648136;95.83204195856315;86.2154082715246;95.16662950330074;99.91133555104761;77.17640576216863;88.25242129793975;95.9945523301631;93.81365211486842;90.84435798336267;91.23090708718141;95.59290920019558;97.98124085874177;95.78768929684408;90.53289987957082;96.81837860835877;98.92814976738156;94.66090442882923;102.8379738119174;97.97101509449712;78.12773667320154;76.10333232086523;100.30806049295956;95.32340718884352;97.09018989182158;100.67780832159181;81.44192192838793;101.51725243280539;92.30295075994675;103.81393099162452;97.31210517790112;78.79994566004959;96.21565281873784;107.64617409096071;87.29503418557303;83.21968121896401;91.31379491445988;94.96516471890145;100.99120396639411;104.22336283947584;86.58181945982659;94.2968512738739;91.39740006842737;90.9605294217329;120.75677898079347;103.86994058101135;106.6681324476453;105.28611423844931;108.69447258051288;87.85478911133643;97.01379146829197;98.35807230497608
Maximum2DDiameterColumn_ED_MYO;107.82110472908353;94.65166175379018;99.62625469724334;98.4747263439489;111.6619173624674;118.66783753006752;119.5891403932648;100.56529672928927;86.99572010084547;125.94370332116648;102.34284061148784;106.1322877356368;99.5563969715003;120.72758866841234;93.21899172966158;133.3149466112882;118.16013035812884;101.7607252204472;114.79219842890534;108.86035327916967;105.55893858011342;71.33287395198654;76.4348425539688;87.87642246359373;90.53878576894891;107.02486294811361;103.4728980216559;94.33981132056604;105.3125;82.34097036342615;103.18476014684775;106.5075004694505;99.21616630494246;82.54733490549528;88.83291219990292;110.76000654784059;53.56435965266457;87.49998798370508;100.42333839373234;96.20595444102008;81.44097935775838;116.40701027436288;99.43858760083056;93.2189467527466;101.4547505356452;96.90574109024708;95.53575983832256;67.4775715052787;70.16042582227178;84.96337101399932;100.42333839373234;95.43825234881398;88.8298013541261;82.25418793487042;109.12589065568216;104.34543411872721;89.80012527830905;94.36374622471546;97.27197886792716;86.02325267042627;104.34535536397945;115.31379678301997;102.46594119025066;105.43439834093817;94.67873309249549;104.34535536397945;124.30041046197564;100.0;84.24527063877235;86.63861725581728;108.68936887409919;90.78703187267442;98.22459615118048;112.91633033467745;97.49138226981799;114.0243943198121;100.21765863141336;108.8605162659911;87.17302955486684;87.20381411083339;96.76814382427798;121.6151269110022;92.43293599280507;80.26871206571221;94.273455980219;103.73917488706954;112.83554376134629;117.7032726804166;82.67255284382708;87.07322931312785;105.4825222489489;106.57709687930983;86.57014857905698;91.6422455488748;90.78703187267442;112.38466598702311;99.62637405473198;93.8416218956173;106.06650812726765;92.97187372025725
Maximum2DDiameterRow_ED_MYO;101.92675065948094;86.99569551189103;111.81912012263376;95.02140004906872;108.42725545988195;138.64940398920763;123.36588112196986;114.5115305329555;102.61131315986566;117.15374513859982;116.2126855542589;104.87390121593647;114.61656021453281;117.27896541488123;100.92149039427365;118.93655750772265;124.54016984993235;102.61131315986566;119.289836101947;119.36052677538193;115.90765309249495;80.34243727048926;80.92256739663232;95.95124087264323;115.28200816367661;93.72945738475511;94.96768602614343;103.3657228303948;106.59572228871994;91.47567642516455;102.517147955842;120.78882980743708;112.06905307108649;105.90062042429213;97.80896580009899;97.46455671813372;92.41761533928475;98.99493048433033;93.86694493091821;113.2792232336102;88.06936501477405;112.50358745365148;90.4569162556922;100.92142171915934;109.375;104.47085792818014;75.60008339062233;92.75513799784893;76.13981697190783;95.09568064093395;91.87471961975098;114.29726052284241;101.63242897510807;82.61396829406135;96.20595444102008;100.29517274714101;99.07100219823407;89.54965452194665;100.09389425145942;95.4614614648236;114.11680668879434;121.13217636280883;90.53878576894891;112.77857896575553;103.80457901749807;107.83842532493925;118.86574976537672;90.78703187267442;93.8416218956173;81.25;114.20966533638911;103.125;104.59930986866023;110.83886460195268;94.64262878894806;110.83886460195268;102.35806197639002;112.95628214658474;106.83771732296536;83.29597770895916;110.33275194431586;103.75650633908609;96.04686356149273;93.16305989384907;104.99139929023545;112.62536417810155;120.12415357156036;84.18110049165205;93.30739684675927;113.4543974741936;104.89764356266541;109.0012043274074;137.67806651751033;53.04768897377841;115.28200816367661;119.65619499487951;118.00449517993388;98.99494936611666;104.8661065656216;106.99757442052035
Maximum2DDiameterSlice_ED_MYO;101.2133421293853;87.6920499810719;104.44234354417752;90.74047229868424;108.94580970888693;133.00264995487694;112.5;101.32183023045923;85.88304117951958;116.1306511003878;121.10212192336036;103.27876793537963;113.18724490371133;126.94268992309341;92.9789725550805;117.5064582027354;117.35404831640875;101.30130648000097;98.95888835122035;111.3541763224482;108.40167506426403;88.26949589892308;85.18765547605952;82.50236739027554;111.08766520343995;90.49294156532062;84.51165329974933;102.0421366703481;96.87755950499853;79.64970189653587;103.37475674472589;105.62777363222231;101.5625;100.5963662676242;100.24808728217268;97.70552137585436;90.17560992308286;94.46483103746826;95.11352031485757;103.36444765055091;89.7308158287588;97.63378647889793;93.11737872793304;75.2946786649223;111.21224780796403;119.49805503124308;88.64244718757737;87.56972668251284;82.25879898081193;96.32609740364043;93.05367513505075;115.25711328799774;101.14434314366558;81.26217977424308;97.40519248802033;100.56051916196739;100.82184865402749;88.31429138310514;95.99582246921145;92.5443305935053;103.63605906853952;102.28353578115362;97.31071683196852;104.11267236683189;107.00649805035206;100.31840179289765;100.54174544996222;109.15155747858113;79.85582711987898;82.45796751224226;104.02073110683274;104.07939052113055;105.880705876723;95.51719822236203;94.91178718179584;94.8889153168061;94.09273289055058;112.51732847416011;100.14141816142887;80.93565028112197;108.79266424188755;121.27061344339509;96.63528810041392;99.43899131366126;101.45950982111073;111.42060303754418;120.94058353578156;104.98941627388531;94.79145228862762;106.14089462957948;101.32183023045923;106.59545800301541;136.8325419308214;98.59185133850958;117.11456063402193;115.4207611472975;112.31372768320267;99.44376551599402;102.78308365591613;97.80312723555198
Maximum3DDiameter_ED_MYO;116.1701674807263;104.70301453368668;115.05815445351972;114.27202769477998;122.11194914913118;138.9276964690317;126.35051691623585;116.41872835802666;107.76466267526854;136.05203508216994;123.34316364611958;114.98726152274433;115.64090215932701;131.0181140618584;107.16457966437865;141.70054254952763;135.9533036790574;108.94222922296692;122.57183596576377;123.01238169894928;120.29139425266465;88.26949589892308;92.73440790858726;99.13000460254202;122.76125705168613;108.430309222135;108.49062802670518;105.28096708926073;110.74557010927401;99.60814950226525;116.22421799115816;127.26233977497034;117.67647983454468;113.97727980830214;112.4386677996262;115.30623649972475;92.58863996193054;101.79293388310117;112.3130577245384;119.90100123227187;93.14842112064376;118.3027401630162;106.66198845673428;102.34676164461983;128.98946177886006;121.94148827408988;101.26666997213438;93.39777583674035;82.25879898081193;110.35291758017561;110.08960972546267;115.27479979615278;106.48672828595097;91.11912061618311;109.21671331548538;114.14119922310996;110.58372287830157;109.63184129166125;107.75598968507056;113.45127326852705;117.3429242751407;121.75553163968888;103.20210481611585;117.71612541041532;110.51018052650171;112.93930070852772;124.90795561327661;109.15155747858113;94.67048114380744;89.48037930881831;119.10678310344042;104.07939052113055;107.96346427908205;121.69899149643764;102.4357616013694;122.33925997507913;105.01859954312854;121.46395683723874;114.96946485461395;96.23247603064566;126.60394889837464;124.90069721459673;98.18370059485434;101.4522400442455;106.97715655716982;113.37506890846859;134.28775436586673;117.99267204648845;94.79145228862762;114.58704061172988;112.09170701372157;113.04570093096149;138.2443488899275;105.95713964455791;117.11456063402193;130.2398752216851;129.89489664211553;105.74881796029685;111.81689613828601;108.3562237210156
MeshVolume_ED_MYO;138210.04231770834;93413.3529663086;191031.90104166666;105329.51354980469;169308.65478515625;254913.28239440918;292678.7109375;162284.34244791666;81802.0160537203;260597.73763020834;155658.9810786938;98145.54850260417;129548.78688325523;238320.19025199802;111377.56763014884;250380.6805674884;293858.8460286458;167340.11260757502;171195.7786635923;167707.96691048983;160429.01992797852;59163.02490234375;63803.701400756836;88280.23274739583;159927.3363749186;125467.04610188802;103190.05648295085;159693.40006510416;114355.42106628418;72594.60767110188;130274.20043945312;171617.63509114584;110054.52473958333;110970.05208333333;143811.69652381627;123561.4171063131;70038.57421875;104631.86461661494;145485.0586808792;126310.82421464291;86202.81531138957;170847.2728729248;113058.33352044353;91791.82052612305;150750.732421875;178656.005859375;123439.13696753711;70578.0029296875;47054.8152923584;88085.34940083821;141249.09973299323;159631.49882358345;102476.24096013703;74249.4505702732;151894.86673756805;140486.59591711004;130319.20623779297;108920.37963867188;136213.8968085568;95945.23111979167;173262.53255208334;180341.35500590006;111394.29410298665;180546.93667093912;176633.7890625;170059.96704101562;188484.8435719808;123855.5908203125;78342.69205729167;95924.88606770833;187171.42740885416;138071.69596354166;150929.8095703125;196597.2900390625;120598.90783268171;202849.32454427084;159924.40795898438;174331.73125458855;122208.8520819707;112348.61798421096;181454.06248154407;210909.90910188484;176763.916015625;135543.7076756818;193493.7121984131;266647.3388671875;250279.71605313383;167540.30689326482;108679.26826463745;216252.41095710863;190184.52962239584;214663.10769771787;252721.0489908854;91574.85336970862;211050.4150390625;283064.3475180671;207593.66014280275;163742.1875;199625.68421840956;184541.80148481252
